flight_id,carrier,origin,dest,scheduled_departure,departure_delay,arrival_delay,air_time,distance
2917,SW,JFK,SFO,2023-05-02 12:00:00,0.0,13.0,145,544
2918,DL,ORD,MIA,2023-05-02 13:00:00,21.0,-10.0,179,519
2919,DL,DFW,PHX,2023-05-02 14:00:00,0.0,18.0,178,1183
2920,UA,DEN,MIA,2023-05-02 15:00:00,0.0,5.0,52,522
2921,SW,JFK,SFO,2023-05-02 16:00:00,0.0,30.0,177,429
2922,JB,DFW,SFO,2023-05-02 17:00:00,35.0,21.0,129,924
2923,UA,DEN,MIA,2023-05-02 18:00:00,29.0,0.0,125,611
2924,SW,LAX,SFO,2023-05-02 19:00:00,17.0,42.0,96,1153
2925,AA,DEN,SEA,2023-05-02 20:00:00,0.0,4.0,130,157
2926,DL,DFW,SFO,2023-05-02 21:00:00,2.0,18.0,61,831
2927,AA,DFW,SFO,2023-05-02 22:00:00,0.0,-10.0,115,1202
2928,AA,DEN,SEA,2023-05-02 23:00:00,19.0,-6.0,146,642
2929,AA,DFW,PHX,2023-05-03 00:00:00,0.0,-10.0,90,1116
2930,AA,DEN,MIA,2023-05-03 01:00:00,16.0,-10.0,149,524
2931,DL,JFK,MIA,2023-05-03 02:00:00,,-10.0,107,918
2932,UA,JFK,PHX,2023-05-03 03:00:00,32.0,5.0,39,990
2933,UA,JFK,SEA,2023-05-03 04:00:00,0.0,6.0,129,1368
2934,JB,DEN,SEA,2023-05-03 05:00:00,73.0,10.0,129,715
2935,UA,DFW,PHX,2023-05-03 06:00:00,48.0,15.0,132,794
2936,UA,ORD,PHX,2023-05-03 07:00:00,37.0,53.0,127,814
2937,UA,ORD,MIA,2023-05-03 08:00:00,,27.0,156,876
2938,UA,DEN,ATL,2023-05-03 09:00:00,0.0,12.0,91,518
2939,JB,DEN,MIA,2023-05-03 10:00:00,69.0,-10.0,131,1001
2940,JB,JFK,SEA,2023-05-03 11:00:00,45.0,63.0,133,781
2941,DL,DFW,PHX,2023-05-03 12:00:00,34.0,-10.0,107,1315
2942,UA,JFK,ATL,2023-05-03 13:00:00,9.0,20.0,134,590
2943,UA,DFW,SEA,2023-05-03 14:00:00,9.0,-10.0,115,1479
2944,JB,DEN,SEA,2023-05-03 15:00:00,0.0,43.0,121,744
2945,AA,LAX,SFO,2023-05-03 16:00:00,0.0,6.0,133,1452
2946,DL,JFK,PHX,2023-05-03 17:00:00,60.0,-10.0,177,1636
2947,SW,DEN,ATL,2023-05-03 18:00:00,0.0,-10.0,133,877
2948,JB,ORD,ATL,2023-05-03 19:00:00,22.0,-10.0,135,917
2949,UA,DFW,ATL,2023-05-03 20:00:00,0.0,-3.0,48,370
2950,UA,JFK,SEA,2023-05-03 21:00:00,29.0,-10.0,127,1610
2951,SW,DEN,PHX,2023-05-03 22:00:00,0.0,10.0,99,884
2952,UA,JFK,SEA,2023-05-03 23:00:00,0.0,-10.0,171,684
2953,JB,DFW,MIA,2023-05-04 00:00:00,21.0,17.0,149,405
2954,SW,JFK,ATL,2023-05-04 01:00:00,10.0,-10.0,76,531
2955,AA,LAX,PHX,2023-05-04 02:00:00,0.0,-1.0,135,706
2956,UA,LAX,SEA,2023-05-04 03:00:00,0.0,39.0,202,1557
2957,SW,ORD,MIA,2023-05-04 04:00:00,52.0,58.0,220,903
2958,DL,DEN,MIA,2023-05-04 05:00:00,54.0,-1.0,110,827
2959,AA,DEN,ATL,2023-05-04 06:00:00,45.0,5.0,153,942
2960,SW,LAX,MIA,2023-05-04 07:00:00,0.0,19.0,142,800
2961,JB,DEN,ATL,2023-05-04 08:00:00,40.0,15.0,127,766
2962,UA,JFK,SEA,2023-05-04 09:00:00,0.0,-10.0,83,731
2963,JB,DFW,MIA,2023-05-04 10:00:00,0.0,45.0,154,711
2964,UA,ORD,MIA,2023-05-04 11:00:00,0.0,-10.0,58,685
2965,DL,JFK,PHX,2023-05-04 12:00:00,4.0,16.0,123,1234
2966,JB,LAX,ATL,2023-05-04 13:00:00,33.0,-10.0,127,682
2967,AA,JFK,SEA,2023-05-04 14:00:00,0.0,-10.0,161,793
2968,JB,JFK,ATL,2023-05-04 15:00:00,16.0,46.0,51,839
2969,SW,DFW,SEA,2023-05-04 16:00:00,24.0,-10.0,147,630
2970,JB,DEN,ATL,2023-05-04 17:00:00,36.0,10.0,153,734
2971,SW,ORD,MIA,2023-05-04 18:00:00,0.0,-3.0,144,545
2972,UA,LAX,SEA,2023-05-04 19:00:00,22.0,4.0,96,1304
2973,JB,DEN,SEA,2023-05-04 20:00:00,7.0,-10.0,115,678
2974,SW,DFW,MIA,2023-05-04 21:00:00,30.0,-5.0,143,410
2975,DL,ORD,SEA,2023-05-04 22:00:00,51.0,19.0,120,346
2976,JB,DFW,MIA,2023-05-04 23:00:00,43.0,-10.0,89,1102
2977,DL,DEN,PHX,2023-05-05 00:00:00,8.0,-10.0,73,778
2978,SW,JFK,PHX,2023-05-05 01:00:00,19.0,-10.0,108,836
2979,DL,LAX,ATL,2023-05-05 02:00:00,30.0,,73,414
2980,UA,LAX,PHX,2023-05-05 03:00:00,62.0,11.0,137,1022
2981,JB,LAX,MIA,2023-05-05 04:00:00,0.0,38.0,149,1223
2982,AA,DFW,PHX,2023-05-05 05:00:00,0.0,35.0,117,911
2983,UA,DEN,PHX,2023-05-05 06:00:00,0.0,24.0,166,1091
2984,JB,JFK,SFO,2023-05-05 07:00:00,0.0,28.0,140,659
2985,SW,DEN,MIA,2023-05-05 08:00:00,76.0,10.0,79,945
2986,SW,JFK,MIA,2023-05-05 09:00:00,0.0,11.0,103,1334
2987,AA,DEN,SEA,2023-05-05 10:00:00,0.0,-10.0,94,642
2988,AA,ORD,SFO,2023-05-05 11:00:00,19.0,40.0,89,941
2989,JB,DEN,PHX,2023-05-05 12:00:00,0.0,66.0,93,948
2990,DL,JFK,PHX,2023-05-05 13:00:00,35.0,17.0,140,852
2991,SW,DFW,SFO,2023-05-05 14:00:00,23.0,-10.0,124,799
2992,DL,DEN,SEA,2023-05-05 15:00:00,0.0,-10.0,58,807
2993,AA,ORD,SFO,2023-05-05 16:00:00,0.0,-5.0,88,1181
2994,DL,ORD,MIA,2023-05-05 17:00:00,23.0,-10.0,66,850
2995,DL,DEN,PHX,2023-05-05 18:00:00,74.0,-10.0,155,1109
2996,SW,JFK,SEA,2023-05-05 19:00:00,23.0,-10.0,100,973
2997,SW,DFW,SEA,2023-05-05 20:00:00,0.0,9.0,152,1125
2998,AA,DFW,MIA,2023-05-05 21:00:00,17.0,10.0,134,1024
2999,AA,LAX,PHX,2023-05-05 22:00:00,31.0,,165,1097
3000,UA,DFW,ATL,2023-05-05 23:00:00,,2.0,116,792
3001,SW,DFW,SFO,2023-05-06 00:00:00,37.0,12.0,109,1246
3002,AA,ORD,MIA,2023-05-06 01:00:00,0.0,-2.0,145,1108
3003,UA,DFW,MIA,2023-05-06 02:00:00,0.0,32.0,163,1331
3004,AA,DFW,ATL,2023-05-06 03:00:00,35.0,6.0,175,469
3005,DL,JFK,ATL,2023-05-06 04:00:00,29.0,14.0,127,778
3006,DL,JFK,SEA,2023-05-06 05:00:00,58.0,33.0,192,1091
3007,JB,DFW,SFO,2023-05-06 06:00:00,,67.0,184,783
3008,JB,ORD,SFO,2023-05-06 07:00:00,4.0,29.0,129,448
3009,AA,DFW,PHX,2023-05-06 08:00:00,1.0,-10.0,98,1792
3010,AA,DEN,SFO,2023-05-06 09:00:00,64.0,8.0,159,997
3011,JB,DEN,PHX,2023-05-06 10:00:00,27.0,-1.0,132,921
3012,DL,DEN,PHX,2023-05-06 11:00:00,0.0,-10.0,102,639
3013,JB,JFK,MIA,2023-05-06 12:00:00,0.0,5.0,122,1127
3014,DL,LAX,ATL,2023-05-06 13:00:00,23.0,-1.0,40,1035
3015,SW,DEN,SFO,2023-05-06 14:00:00,30.0,-10.0,109,707
3016,AA,DFW,SFO,2023-05-06 15:00:00,13.0,7.0,154,963
3017,UA,ORD,SFO,2023-05-06 16:00:00,0.0,34.0,108,502
3018,UA,DFW,ATL,2023-05-06 17:00:00,0.0,2.0,152,534
3019,JB,ORD,PHX,2023-05-06 18:00:00,6.0,44.0,129,1193
3020,JB,DFW,ATL,2023-05-06 19:00:00,0.0,-10.0,156,657
3021,JB,LAX,SFO,2023-05-06 20:00:00,0.0,20.0,147,661
3022,JB,JFK,SEA,2023-05-06 21:00:00,0.0,17.0,81,756
3023,SW,DEN,SFO,2023-05-06 22:00:00,41.0,49.0,110,552
3024,JB,DEN,PHX,2023-05-06 23:00:00,42.0,11.0,141,1131
3025,UA,DFW,ATL,2023-05-07 00:00:00,0.0,-10.0,88,641
3026,SW,DEN,PHX,2023-05-07 01:00:00,0.0,31.0,136,640
3027,SW,LAX,SFO,2023-05-07 02:00:00,71.0,13.0,105,748
3028,UA,JFK,MIA,2023-05-07 03:00:00,0.0,-10.0,119,602
3029,UA,DEN,SEA,2023-05-07 04:00:00,4.0,38.0,104,1215
3030,UA,JFK,MIA,2023-05-07 05:00:00,0.0,-10.0,120,1217
3031,DL,DFW,MIA,2023-05-07 06:00:00,0.0,20.0,121,845
3032,DL,DFW,PHX,2023-05-07 07:00:00,3.0,21.0,103,1201
3033,UA,JFK,SEA,2023-05-07 08:00:00,0.0,-2.0,137,750
3034,JB,DFW,SEA,2023-05-07 09:00:00,0.0,-5.0,134,733
3035,JB,LAX,SFO,2023-05-07 10:00:00,15.0,23.0,152,1007
3036,UA,JFK,SEA,2023-05-07 11:00:00,0.0,-2.0,168,1356
3037,SW,ORD,MIA,2023-05-07 12:00:00,32.0,-10.0,108,952
3038,UA,DFW,SFO,2023-05-07 13:00:00,0.0,-10.0,90,621
3039,JB,JFK,MIA,2023-05-07 14:00:00,26.0,-6.0,136,872
3040,JB,DEN,SEA,2023-05-07 15:00:00,0.0,32.0,172,1038
3041,UA,LAX,MIA,2023-05-07 16:00:00,41.0,3.0,114,285
3042,JB,DEN,PHX,2023-05-07 17:00:00,4.0,-6.0,158,796
3043,AA,ORD,ATL,2023-05-07 18:00:00,25.0,-10.0,107,1364
3044,JB,ORD,MIA,2023-05-07 19:00:00,0.0,23.0,143,421
3045,SW,DFW,ATL,2023-05-07 20:00:00,4.0,-10.0,135,664
3046,DL,DFW,MIA,2023-05-07 21:00:00,26.0,40.0,128,1197
3047,UA,DEN,MIA,2023-05-07 22:00:00,,,113,762
3048,UA,ORD,MIA,2023-05-07 23:00:00,0.0,31.0,101,947
3049,JB,DEN,SFO,2023-05-08 00:00:00,0.0,28.0,40,1100
3050,SW,JFK,SEA,2023-05-08 01:00:00,0.0,28.0,99,875
3051,DL,JFK,PHX,2023-05-08 02:00:00,0.0,,155,1005
3052,SW,JFK,ATL,2023-05-08 03:00:00,29.0,39.0,77,1197
3053,UA,ORD,PHX,2023-05-08 04:00:00,0.0,-10.0,155,974
3054,DL,JFK,MIA,2023-05-08 05:00:00,28.0,-10.0,114,1089
3055,JB,JFK,MIA,2023-05-08 06:00:00,43.0,-10.0,167,770
3056,SW,DEN,ATL,2023-05-08 07:00:00,4.0,-4.0,71,824
3057,UA,ORD,ATL,2023-05-08 08:00:00,12.0,12.0,61,1028
3058,DL,ORD,SFO,2023-05-08 09:00:00,57.0,-8.0,93,184
3059,JB,DEN,SEA,2023-05-08 10:00:00,3.0,34.0,106,1234
3060,JB,JFK,ATL,2023-05-08 11:00:00,0.0,3.0,138,1068
3061,SW,ORD,ATL,2023-05-08 12:00:00,0.0,52.0,62,959
3062,SW,DEN,SEA,2023-05-08 13:00:00,12.0,14.0,69,1044
3063,DL,ORD,ATL,2023-05-08 14:00:00,4.0,15.0,120,1143
3064,SW,DEN,MIA,2023-05-08 15:00:00,58.0,56.0,140,709
3065,DL,DEN,PHX,2023-05-08 16:00:00,25.0,11.0,176,876
3066,DL,JFK,PHX,2023-05-08 17:00:00,28.0,0.0,123,1229
3067,DL,JFK,SEA,2023-05-08 18:00:00,0.0,-1.0,160,431
3068,SW,ORD,SFO,2023-05-08 19:00:00,7.0,-10.0,142,725
3069,AA,ORD,MIA,2023-05-08 20:00:00,0.0,6.0,113,1043
3070,SW,DEN,MIA,2023-05-08 21:00:00,13.0,33.0,169,1265
3071,JB,DEN,ATL,2023-05-08 22:00:00,0.0,40.0,128,867
3072,SW,LAX,MIA,2023-05-08 23:00:00,,6.0,140,784
3073,DL,ORD,PHX,2023-05-09 00:00:00,0.0,12.0,89,484
3074,UA,JFK,ATL,2023-05-09 01:00:00,26.0,20.0,85,894
3075,SW,ORD,ATL,2023-05-09 02:00:00,0.0,8.0,115,1227
3076,DL,ORD,SEA,2023-05-09 03:00:00,4.0,-10.0,129,665
3077,DL,JFK,SEA,2023-05-09 04:00:00,33.0,-10.0,101,228
3078,JB,DEN,ATL,2023-05-09 05:00:00,0.0,4.0,146,947
3079,SW,DEN,SFO,2023-05-09 06:00:00,0.0,-10.0,67,1166
3080,SW,DEN,ATL,2023-05-09 07:00:00,0.0,-10.0,131,1523
3081,DL,DEN,SFO,2023-05-09 08:00:00,59.0,20.0,138,605
3082,UA,ORD,SEA,2023-05-09 09:00:00,14.0,1.0,106,1036
3083,UA,LAX,SFO,2023-05-09 10:00:00,0.0,-10.0,145,956
3084,AA,ORD,SEA,2023-05-09 11:00:00,60.0,-3.0,83,1166
3085,DL,DFW,ATL,2023-05-09 12:00:00,2.0,9.0,125,749
3086,SW,JFK,ATL,2023-05-09 13:00:00,0.0,14.0,170,1053
3087,AA,JFK,MIA,2023-05-09 14:00:00,29.0,10.0,96,651
3088,JB,DEN,MIA,2023-05-09 15:00:00,0.0,2.0,227,1022
3089,SW,DFW,ATL,2023-05-09 16:00:00,2.0,12.0,149,618
3090,UA,DFW,MIA,2023-05-09 17:00:00,0.0,-10.0,134,990
3091,DL,ORD,MIA,2023-05-09 18:00:00,24.0,7.0,104,1064
3092,SW,DFW,ATL,2023-05-09 19:00:00,0.0,-7.0,136,1729
3093,SW,DFW,PHX,2023-05-09 20:00:00,1.0,-10.0,123,1314
3094,UA,ORD,ATL,2023-05-09 21:00:00,0.0,-10.0,102,703
3095,JB,JFK,SEA,2023-05-09 22:00:00,0.0,5.0,73,490
3096,DL,ORD,ATL,2023-05-09 23:00:00,57.0,-6.0,157,1000
3097,SW,JFK,PHX,2023-05-10 00:00:00,0.0,0.0,78,1316
3098,UA,JFK,MIA,2023-05-10 01:00:00,0.0,7.0,146,415
3099,JB,JFK,SFO,2023-05-10 02:00:00,0.0,35.0,59,1166
3100,JB,DFW,ATL,2023-05-10 03:00:00,12.0,-10.0,70,1081
3101,DL,ORD,SEA,2023-05-10 04:00:00,36.0,54.0,94,1062
3102,JB,LAX,MIA,2023-05-10 05:00:00,0.0,,118,737
3103,DL,DFW,MIA,2023-05-10 06:00:00,0.0,-10.0,128,1020
3104,AA,ORD,PHX,2023-05-10 07:00:00,0.0,14.0,135,1220
3105,UA,DFW,SEA,2023-05-10 08:00:00,0.0,11.0,122,978
3106,AA,DEN,MIA,2023-05-10 09:00:00,5.0,-10.0,166,785
3107,AA,ORD,ATL,2023-05-10 10:00:00,0.0,-10.0,48,1014
3108,AA,LAX,MIA,2023-05-10 11:00:00,0.0,-10.0,120,720
3109,JB,JFK,MIA,2023-05-10 12:00:00,20.0,32.0,88,889
3110,UA,ORD,MIA,2023-05-10 13:00:00,70.0,,74,967
3111,AA,JFK,PHX,2023-05-10 14:00:00,0.0,-10.0,104,846
3112,AA,LAX,PHX,2023-05-10 15:00:00,,13.0,113,1310
3113,SW,DFW,ATL,2023-05-10 16:00:00,0.0,18.0,66,1225
3114,DL,DFW,SFO,2023-05-10 17:00:00,90.0,-10.0,85,463
3115,SW,DEN,PHX,2023-05-10 18:00:00,18.0,,112,452
3116,DL,LAX,MIA,2023-05-10 19:00:00,0.0,-1.0,162,868
3117,DL,ORD,SFO,2023-05-10 20:00:00,20.0,-10.0,80,492
3118,JB,JFK,SFO,2023-05-10 21:00:00,0.0,6.0,141,1292
3119,DL,DFW,ATL,2023-05-10 22:00:00,40.0,61.0,157,685
3120,JB,JFK,MIA,2023-05-10 23:00:00,2.0,14.0,103,1040
3121,AA,DFW,SEA,2023-05-11 00:00:00,43.0,-10.0,120,1514
3122,JB,ORD,PHX,2023-05-11 01:00:00,29.0,-10.0,139,896
3123,UA,JFK,ATL,2023-05-11 02:00:00,0.0,27.0,187,551
3124,DL,JFK,SEA,2023-05-11 03:00:00,5.0,-10.0,160,1011
3125,AA,LAX,PHX,2023-05-11 04:00:00,30.0,-10.0,89,1230
3126,SW,DEN,SFO,2023-05-11 05:00:00,23.0,13.0,94,887
3127,DL,ORD,ATL,2023-05-11 06:00:00,8.0,22.0,102,375
3128,DL,DEN,SEA,2023-05-11 07:00:00,0.0,-10.0,141,936
3129,AA,ORD,PHX,2023-05-11 08:00:00,,-10.0,68,1238
3130,SW,DEN,PHX,2023-05-11 09:00:00,4.0,17.0,59,1030
3131,JB,JFK,SFO,2023-05-11 10:00:00,0.0,15.0,138,809
3132,AA,LAX,MIA,2023-05-11 11:00:00,23.0,36.0,215,1396
3133,AA,LAX,ATL,2023-05-11 12:00:00,55.0,85.0,53,898
3134,SW,LAX,SFO,2023-05-11 13:00:00,,-10.0,177,789
3135,SW,DFW,ATL,2023-05-11 14:00:00,3.0,38.0,154,846
3136,SW,LAX,SFO,2023-05-11 15:00:00,20.0,4.0,160,1297
3137,UA,ORD,ATL,2023-05-11 16:00:00,0.0,-10.0,69,871
3138,DL,DFW,MIA,2023-05-11 17:00:00,23.0,-10.0,111,868
3139,UA,JFK,ATL,2023-05-11 18:00:00,2.0,17.0,136,1277
3140,JB,DEN,SFO,2023-05-11 19:00:00,40.0,-10.0,86,1011
3141,UA,JFK,ATL,2023-05-11 20:00:00,,-10.0,144,1472
3142,UA,DEN,SFO,2023-05-11 21:00:00,0.0,29.0,118,1185
3143,JB,DFW,PHX,2023-05-11 22:00:00,24.0,5.0,116,946
3144,UA,DFW,SFO,2023-05-11 23:00:00,0.0,10.0,127,802
3145,UA,DEN,ATL,2023-05-12 00:00:00,14.0,24.0,72,489
3146,UA,DFW,MIA,2023-05-12 01:00:00,57.0,-10.0,68,1210
3147,AA,DEN,PHX,2023-05-12 02:00:00,5.0,-10.0,92,372
3148,AA,DEN,ATL,2023-05-12 03:00:00,0.0,-8.0,138,1032
3149,DL,LAX,MIA,2023-05-12 04:00:00,0.0,-10.0,136,729
3150,JB,JFK,PHX,2023-05-12 05:00:00,10.0,25.0,109,1233
3151,UA,DFW,PHX,2023-05-12 06:00:00,28.0,10.0,128,288
3152,DL,DFW,ATL,2023-05-12 07:00:00,0.0,15.0,135,184
3153,JB,ORD,SEA,2023-05-12 08:00:00,15.0,-10.0,102,367
3154,JB,JFK,SFO,2023-05-12 09:00:00,0.0,20.0,153,864
3155,SW,DEN,MIA,2023-05-12 10:00:00,0.0,50.0,106,1461
3156,DL,ORD,MIA,2023-05-12 11:00:00,2.0,-10.0,53,1242
3157,UA,DFW,SFO,2023-05-12 12:00:00,,-10.0,64,982
3158,UA,DFW,SFO,2023-05-12 13:00:00,39.0,31.0,124,1358
3159,AA,LAX,SFO,2023-05-12 14:00:00,8.0,0.0,114,1607
3160,SW,DEN,PHX,2023-05-12 15:00:00,0.0,14.0,92,932
3161,JB,JFK,SEA,2023-05-12 16:00:00,11.0,53.0,84,1390
3162,DL,DEN,PHX,2023-05-12 17:00:00,22.0,31.0,107,1477
3163,UA,JFK,ATL,2023-05-12 18:00:00,26.0,-10.0,200,237
3164,AA,ORD,MIA,2023-05-12 19:00:00,2.0,0.0,132,1281
3165,DL,DEN,PHX,2023-05-12 20:00:00,4.0,34.0,156,1194
3166,JB,ORD,SEA,2023-05-12 21:00:00,0.0,5.0,150,589
3167,DL,LAX,ATL,2023-05-12 22:00:00,38.0,0.0,70,1187
3168,UA,ORD,SEA,2023-05-12 23:00:00,0.0,15.0,113,867
3169,DL,DFW,ATL,2023-05-13 00:00:00,0.0,,129,1246
3170,DL,JFK,PHX,2023-05-13 01:00:00,6.0,7.0,154,920
3171,JB,ORD,MIA,2023-05-13 02:00:00,40.0,0.0,91,1054
3172,SW,JFK,SEA,2023-05-13 03:00:00,0.0,-10.0,30,722
3173,AA,DEN,PHX,2023-05-13 04:00:00,0.0,-10.0,161,727
3174,JB,ORD,MIA,2023-05-13 05:00:00,46.0,44.0,130,634
3175,UA,DEN,ATL,2023-05-13 06:00:00,0.0,-8.0,113,943
3176,AA,DFW,SEA,2023-05-13 07:00:00,53.0,20.0,137,973
3177,UA,JFK,SEA,2023-05-13 08:00:00,0.0,17.0,110,921
3178,SW,DEN,MIA,2023-05-13 09:00:00,0.0,21.0,42,729
3179,SW,ORD,SFO,2023-05-13 10:00:00,37.0,-10.0,98,1026
3180,AA,DEN,SFO,2023-05-13 11:00:00,,24.0,112,971
3181,SW,DEN,MIA,2023-05-13 12:00:00,79.0,-4.0,85,1166
3182,SW,LAX,PHX,2023-05-13 13:00:00,2.0,27.0,101,987
3183,SW,JFK,SEA,2023-05-13 14:00:00,0.0,-3.0,153,1043
3184,AA,DFW,SEA,2023-05-13 15:00:00,0.0,-4.0,70,894
3185,JB,DFW,SEA,2023-05-13 16:00:00,0.0,16.0,108,984
3186,SW,ORD,SFO,2023-05-13 17:00:00,32.0,,128,1297
3187,DL,LAX,SFO,2023-05-13 18:00:00,0.0,-10.0,156,889
3188,JB,ORD,SFO,2023-05-13 19:00:00,14.0,-10.0,149,809
3189,DL,DEN,SFO,2023-05-13 20:00:00,0.0,6.0,125,675
3190,DL,JFK,PHX,2023-05-13 21:00:00,50.0,12.0,157,1191
3191,JB,JFK,PHX,2023-05-13 22:00:00,48.0,6.0,125,972
3192,JB,ORD,ATL,2023-05-13 23:00:00,0.0,19.0,113,664
3193,UA,DEN,PHX,2023-05-14 00:00:00,0.0,37.0,195,1064
3194,JB,DEN,SFO,2023-05-14 01:00:00,0.0,-10.0,120,738
3195,JB,JFK,SEA,2023-05-14 02:00:00,18.0,44.0,115,1216
3196,DL,DEN,PHX,2023-05-14 03:00:00,0.0,-10.0,30,1110
3197,JB,DFW,ATL,2023-05-14 04:00:00,0.0,-10.0,61,1374
3198,AA,LAX,SEA,2023-05-14 05:00:00,0.0,-10.0,84,993
3199,UA,LAX,SEA,2023-05-14 06:00:00,14.0,-10.0,62,926
3200,JB,JFK,PHX,2023-05-14 07:00:00,17.0,32.0,72,860
3201,AA,ORD,SFO,2023-05-14 08:00:00,0.0,11.0,182,588
3202,AA,JFK,PHX,2023-05-14 09:00:00,45.0,-1.0,101,618
3203,JB,DFW,ATL,2023-05-14 10:00:00,49.0,-10.0,169,1061
3204,UA,LAX,MIA,2023-05-14 11:00:00,0.0,7.0,104,911
3205,UA,ORD,ATL,2023-05-14 12:00:00,,13.0,100,696
3206,AA,LAX,MIA,2023-05-14 13:00:00,9.0,16.0,162,734
3207,AA,JFK,SFO,2023-05-14 14:00:00,0.0,21.0,162,100
3208,SW,DFW,MIA,2023-05-14 15:00:00,0.0,-10.0,91,964
3209,AA,DEN,PHX,2023-05-14 16:00:00,37.0,-10.0,174,1019
3210,JB,JFK,ATL,2023-05-14 17:00:00,24.0,2.0,104,833
3211,AA,ORD,SFO,2023-05-14 18:00:00,50.0,-10.0,99,1144
3212,JB,ORD,ATL,2023-05-14 19:00:00,0.0,-10.0,126,1504
3213,AA,LAX,SEA,2023-05-14 20:00:00,25.0,-10.0,155,1041
3214,AA,DEN,PHX,2023-05-14 21:00:00,13.0,-5.0,125,615
3215,JB,LAX,PHX,2023-05-14 22:00:00,44.0,0.0,208,771
3216,UA,DEN,SFO,2023-05-14 23:00:00,7.0,3.0,138,637
3217,DL,LAX,ATL,2023-05-15 00:00:00,2.0,-10.0,82,1260
3218,JB,DEN,ATL,2023-05-15 01:00:00,0.0,18.0,128,1061
3219,JB,ORD,ATL,2023-05-15 02:00:00,0.0,50.0,183,1098
3220,SW,LAX,MIA,2023-05-15 03:00:00,10.0,31.0,49,1015
3221,SW,DEN,SEA,2023-05-15 04:00:00,,-9.0,151,1198
3222,DL,DFW,MIA,2023-05-15 05:00:00,33.0,6.0,148,552
3223,JB,DFW,MIA,2023-05-15 06:00:00,2.0,36.0,82,1283
3224,DL,DFW,MIA,2023-05-15 07:00:00,0.0,21.0,149,918
3225,SW,DEN,PHX,2023-05-15 08:00:00,15.0,21.0,153,880
3226,AA,DFW,MIA,2023-05-15 09:00:00,35.0,16.0,124,471
3227,SW,LAX,MIA,2023-05-15 10:00:00,0.0,-10.0,122,1184
3228,AA,DFW,SFO,2023-05-15 11:00:00,1.0,-10.0,123,950
3229,UA,DFW,ATL,2023-05-15 12:00:00,18.0,-5.0,110,737
3230,UA,ORD,ATL,2023-05-15 13:00:00,51.0,17.0,128,311
3231,AA,ORD,PHX,2023-05-15 14:00:00,26.0,29.0,56,847
3232,AA,DFW,SFO,2023-05-15 15:00:00,20.0,39.0,181,802
3233,JB,JFK,SFO,2023-05-15 16:00:00,35.0,-10.0,106,417
3234,JB,JFK,MIA,2023-05-15 17:00:00,29.0,23.0,140,948
3235,SW,LAX,SFO,2023-05-15 18:00:00,0.0,-10.0,123,998
3236,DL,LAX,SFO,2023-05-15 19:00:00,63.0,15.0,61,901
3237,AA,DEN,ATL,2023-05-15 20:00:00,57.0,36.0,155,990
3238,UA,DEN,MIA,2023-05-15 21:00:00,0.0,-10.0,119,637
3239,SW,DEN,ATL,2023-05-15 22:00:00,0.0,20.0,72,1167
3240,SW,LAX,ATL,2023-05-15 23:00:00,0.0,-9.0,73,675
3241,DL,DFW,SEA,2023-05-16 00:00:00,29.0,-10.0,111,1165
3242,SW,DFW,SEA,2023-05-16 01:00:00,26.0,54.0,204,1314
3243,DL,ORD,PHX,2023-05-16 02:00:00,20.0,16.0,79,710
3244,JB,DEN,MIA,2023-05-16 03:00:00,0.0,18.0,138,100
3245,DL,JFK,MIA,2023-05-16 04:00:00,,7.0,207,742
3246,DL,JFK,SEA,2023-05-16 05:00:00,0.0,-10.0,118,404
3247,UA,LAX,SEA,2023-05-16 06:00:00,4.0,24.0,204,1348
3248,DL,DFW,MIA,2023-05-16 07:00:00,41.0,-8.0,143,1232
3249,JB,ORD,ATL,2023-05-16 08:00:00,7.0,42.0,109,919
3250,SW,ORD,SEA,2023-05-16 09:00:00,35.0,12.0,119,895
3251,SW,ORD,ATL,2023-05-16 10:00:00,0.0,30.0,151,618
3252,SW,ORD,PHX,2023-05-16 11:00:00,0.0,23.0,140,662
3253,SW,DEN,MIA,2023-05-16 12:00:00,0.0,,150,1259
3254,UA,ORD,SFO,2023-05-16 13:00:00,47.0,41.0,110,1274
3255,JB,DEN,MIA,2023-05-16 14:00:00,32.0,4.0,95,1357
3256,DL,DFW,PHX,2023-05-16 15:00:00,35.0,20.0,115,1048
3257,AA,DEN,SFO,2023-05-16 16:00:00,0.0,15.0,98,842
3258,JB,DEN,PHX,2023-05-16 17:00:00,32.0,-4.0,95,647
3259,JB,DEN,SFO,2023-05-16 18:00:00,3.0,17.0,138,1129
3260,SW,DEN,SEA,2023-05-16 19:00:00,0.0,0.0,42,737
3261,UA,JFK,ATL,2023-05-16 20:00:00,0.0,-10.0,149,223
3262,SW,ORD,PHX,2023-05-16 21:00:00,,-10.0,174,1206
3263,UA,DFW,SFO,2023-05-16 22:00:00,54.0,,102,374
3264,SW,LAX,ATL,2023-05-16 23:00:00,,-10.0,87,864
3265,UA,ORD,SFO,2023-05-17 00:00:00,0.0,-5.0,177,1367
3266,AA,JFK,SFO,2023-05-17 01:00:00,13.0,-10.0,132,830
3267,AA,ORD,SFO,2023-05-17 02:00:00,,36.0,92,1239
3268,AA,LAX,ATL,2023-05-17 03:00:00,30.0,-10.0,140,987
3269,SW,DFW,SFO,2023-05-17 04:00:00,13.0,-6.0,172,855
